playerID,Total_Wins,Total_Losses,Total_Games,Win_Percentage,First_Yr_Mgr,Last_Yr_Mgr,Yrs_As_Mgr,Avg_Rank
hurstti99,39.0,111.0,154.0,0.2532467532467532,1898.0,1898.0,1.0,12.0
hutchfr01,830.0,827.0,1666.0,0.49819927971188477,1952.0,1964.0,13.0,4.153846153846154
hydebr99,54.0,109.0,163.0,0.3312883435582822,2011.0,2019.0,2.0,5.0
irwinar01,416.0,427.0,863.0,0.4820393974507532,1889.0,1899.0,8.0,6.5
jennida99,55.0,69.0,124.0,0.4435483870967742,2015.0,2015.0,1.0,3.0
jennihu01,1184.0,995.0,2203.0,0.5374489332728098,1907.0,1925.0,16.0,3.375
johnsda01,472.0,590.0,1063.0,0.44402634054562556,1974.0,1982.0,8.0,4.875
johnsda02,1372.0,1071.0,2446.0,0.5609157808667212,1984.0,2013.0,17.0,1.9411764705882353
johnsro01,0.0,1.0,1.0,0.0,1944.0,1944.0,1.0,4.0
johnsti01,88.0,74.0,162.0,0.5432098765432098,1998.0,1998.0,1.0,3.0
johnswa01,529.0,432.0,966.0,0.5476190476190477,1929.0,1935.0,7.0,3.2857142857142856
jonesfi01,683.0,582.0,1297.0,0.5265998457979953,1904.0,1918.0,10.0,3.9
joosted01,51.0,103.0,156.0,0.3269230769230769,1954.0,1954.0,1.0,8.0
jorgemi01,42.0,54.0,96.0,0.4375,1995.0,1995.0,1.0,4.0
joycebi01,179.0,122.0,316.0,0.5664556962025317,1896.0,1898.0,4.0,6.0
jurgebi01,59.0,63.0,122.0,0.48360655737704916,1959.0,1960.0,2.0,6.0
kaplega01,161.0,163.0,324.0,0.49691358024691357,2018.0,2019.0,2.0,3.5
kaskoed01,345.0,295.0,640.0,0.5390625,1970.0,1973.0,4.0,2.5
keanejo99,398.0,350.0,749.0,0.5313751668891856,1961.0,1966.0,6.0,5.0
kellejo01,338.0,321.0,669.0,0.5052316890881914,1902.0,1908.0,5.0,4.4
kellyjo01,86.0,89.0,178.0,0.48314606741573035,1887.0,1888.0,2.0,5.5
kellyki01,173.0,148.0,330.0,0.5242424242424243,1887.0,1891.0,3.0,4.333333333333333
kellyto01,1140.0,1244.0,2386.0,0.47778709136630343,1986.0,2001.0,16.0,3.9375
kennebo01,264.0,278.0,545.0,0.48440366972477067,1963.0,1968.0,4.0,7.25
kenneji99,26.0,73.0,100.0,0.26,1890.0,1890.0,1.0,9.0
kenneke99,309.0,273.0,582.0,0.5309278350515464,1993.0,1996.0,4.0,1.75
kerinjo01,12.0,12.0,24.0,0.5,1888.0,1890.0,2.0,5.0
kerrijo01,17.0,26.0,43.0,0.3953488372093023,2001.0,2001.0,1.0,2.0
kessido01,46.0,60.0,106.0,0.4339622641509434,1979.0,1979.0,1.0,5.0
killebi01,524.0,622.0,1149.0,0.4560487380330722,1921.0,1933.0,9.0,6.0
kimmbr01,33.0,45.0,78.0,0.4230769230769231,2002.0,2002.0,1.0,5.0
kingcl01,234.0,229.0,464.0,0.5043103448275862,1969.0,1982.0,5.0,3.6
kittrma01,1.0,16.0,18.0,0.05555555555555555,1904.0,1904.0,1.0,8.0
kleinlo01,65.0,82.0,147.0,0.4421768707482993,1961.0,1965.0,3.0,8.0
klingjo01,52.0,101.0,155.0,0.33548387096774196,1912.0,1912.0,1.0,8.0
knabeot01,131.0,177.0,315.0,0.4158730158730159,1914.0,1915.0,2.0,5.5
knighlo01,127.0,78.0,207.0,0.6135265700483091,1883.0,1884.0,2.0,4.0
knighra01,125.0,137.0,262.0,0.4770992366412214,1996.0,2003.0,3.0,3.6666666666666665
krolja99,1.0,2.0,3.0,0.3333333333333333,1978.0,1980.0,2.0,4.5
kuehlka99,43.0,85.0,128.0,0.3359375,1976.0,1976.0,1.0,6.0
kuennha01,160.0,118.0,279.0,0.5734767025089605,1975.0,1983.0,3.0,3.6666666666666665
kuheljo01,106.0,201.0,308.0,0.34415584415584416,1948.0,1949.0,2.0,7.5
lachema01,161.0,170.0,331.0,0.486404833836858,1994.0,1996.0,3.0,3.3333333333333335
lachere01,428.0,560.0,988.0,0.4331983805668016,1981.0,2002.0,9.0,5.111111111111111
lajoina01,377.0,309.0,700.0,0.5385714285714286,1905.0,1909.0,6.0,4.166666666666667
lakefr01,163.0,180.0,349.0,0.4670487106017192,1908.0,1910.0,3.0,5.333333333333333
lamonge01,553.0,562.0,1115.0,0.4959641255605381,1992.0,2000.0,8.0,3.0
lanieha01,254.0,232.0,486.0,0.522633744855967,1986.0,1988.0,3.0,3.0
larkihe01,34.0,45.0,79.0,0.43037974683544306,1890.0,1890.0,1.0,7.0
larusto01,2728.0,2365.0,5096.0,0.5353218210361067,1979.0,2011.0,34.0,2.676470588235294
lasorto01,1599.0,1439.0,3041.0,0.5258138770141401,1976.0,1996.0,21.0,2.380952380952381
lathaar01,0.0,3.0,3.0,0.0,1896.0,1896.0,1.0,11.0
lathaju01,45.0,48.0,93.0,0.4838709677419355,1875.0,1882.0,2.0,5.0
lavagco01,271.0,384.0,657.0,0.4124809741248097,1957.0,1961.0,6.0,7.166666666666667
lawleto01,11.0,13.0,24.0,0.4583333333333333,2014.0,2014.0,1.0,4.0
leadlbo99,76.0,86.0,166.0,0.4578313253012048,1888.0,1891.0,3.0,5.666666666666667
lefebji01,417.0,442.0,859.0,0.48544819557625146,1989.0,1999.0,6.0,4.833333333333333
lemonbo01,430.0,403.0,833.0,0.5162064825930373,1970.0,1982.0,9.0,3.7777777777777777
lemonji01,65.0,96.0,161.0,0.40372670807453415,1968.0,1968.0,1.0,10.0
lennobi01,5.0,9.0,14.0,0.35714285714285715,1871.0,1871.0,1.0,8.0
leylaji99,1769.0,1728.0,3499.0,0.5055730208631037,1986.0,2013.0,22.0,3.0454545454545454
leyvani99,148.0,189.0,338.0,0.4378698224852071,1989.0,1991.0,3.0,4.333333333333333
lillibo01,276.0,261.0,537.0,0.5139664804469274,1982.0,1985.0,4.0,3.5
liponjo01,18.0,41.0,59.0,0.3050847457627119,1971.0,1971.0,1.0,6.0
littlgr99,358.0,290.0,648.0,0.5524691358024691,2002.0,2007.0,4.0,2.5
loberha01,42.0,111.0,153.0,0.27450980392156865,1938.0,1942.0,2.0,8.0
lockmwh01,157.0,162.0,319.0,0.49216300940438873,1972.0,1974.0,3.0,4.333333333333333
loftuto01,454.0,580.0,1055.0,0.43033175355450237,1884.0,1903.0,9.0,5.666666666666667
lopated01,90.0,124.0,214.0,0.4205607476635514,1963.0,1964.0,2.0,9.0
lopesda01,144.0,195.0,340.0,0.4235294117647059,2000.0,2002.0,3.0,4.333333333333333
lopezal01,1410.0,1004.0,2425.0,0.5814432989690722,1951.0,1969.0,18.0,3.0555555555555554
lordha01,60.0,49.0,110.0,0.5454545454545454,1915.0,1915.0,1.0,6.0
lovulto01,260.0,225.0,485.0,0.5360824742268041,2017.0,2019.0,3.0,2.3333333333333335
lowebo01,30.0,44.0,78.0,0.38461538461538464,1904.0,1904.0,1.0,7.0
lucchfr99,316.0,399.0,715.0,0.44195804195804195,1970.0,1987.0,7.0,4.571428571428571
lumleha01,55.0,98.0,155.0,0.3548387096774194,1909.0,1909.0,1.0,6.0
lyonste01,185.0,245.0,434.0,0.42626728110599077,1946.0,1948.0,3.0,6.333333333333333
machake01,525.0,447.0,972.0,0.5401234567901234,2003.0,2010.0,6.0,2.0
mackape01,227.0,291.0,518.0,0.43822393822393824,2005.0,2017.0,5.0,5.0
mackco01,3731.0,3948.0,7755.0,0.4811089619600258,1894.0,1950.0,53.0,4.962264150943396
mackde01,42.0,38.0,80.0,0.525,1882.0,1882.0,1.0,3.0
mackea01,45.0,77.0,125.0,0.36,1937.0,1939.0,2.0,7.0
maculji01,5.0,21.0,27.0,0.18518518518518517,1879.0,1879.0,1.0,7.0
maddojo99,1252.0,1098.0,2321.0,0.5394226626454115,1996.0,2019.0,16.0,2.75
mageele01,53.0,64.0,118.0,0.4491525423728814,1915.0,1915.0,1.0,7.0
malonfe01,47.0,66.0,113.0,0.415929203539823,1873.0,1884.0,3.0,5.0
mannija01,7.0,12.0,20.0,0.35,1877.0,1877.0,1.0,6.0
manniji01,61.0,73.0,138.0,0.4420289855072464,1901.0,1901.0,1.0,6.0
manuech01,1000.0,826.0,1826.0,0.547645125958379,2000.0,2013.0,12.0,1.8333333333333333
manueje01,704.0,684.0,1388.0,0.5072046109510087,1998.0,2010.0,9.0,2.4444444444444446
maranra01,23.0,30.0,53.0,0.4339622641509434,1925.0,1925.0,1.0,8.0
marioma01,356.0,372.0,731.0,0.48700410396716826,1951.0,1956.0,6.0,4.5
marshji01,229.0,326.0,555.0,0.4126126126126126,1974.0,1979.0,4.0,5.75
martibi02,1253.0,1013.0,2267.0,0.5527128363475959,1969.0,1988.0,18.0,2.5555555555555554
martibu01,100.0,115.0,215.0,0.46511627906976744,2001.0,2002.0,2.0,3.0
martida01,175.0,149.0,324.0,0.5401234567901234,2018.0,2019.0,2.0,2.0
martima01,0.0,1.0,1.0,0.0,1986.0,1986.0,1.0,7.0
masonch01,38.0,40.0,82.0,0.4634146341463415,1887.0,1887.0,1.0,5.0
mathech01,164.0,176.0,346.0,0.47398843930635837,1916.0,1918.0,3.0,4.666666666666667
matheed01,149.0,161.0,311.0,0.4790996784565916,1972.0,1974.0,3.0,4.0
mathemi01,591.0,474.0,1065.0,0.5549295774647888,2012.0,2018.0,7.0,1.8571428571428572
mattibo01,104.0,164.0,268.0,0.3880597014925373,1980.0,1981.0,2.0,7.0
mattido01,722.0,733.0,1455.0,0.4962199312714777,2011.0,2019.0,9.0,2.5555555555555554
mauchge01,1902.0,2037.0,3942.0,0.4824961948249619,1960.0,1987.0,26.0,4.576923076923077
mazzile01,129.0,140.0,269.0,0.4795539033457249,2004.0,2005.0,2.0,3.5
mcaleji01,735.0,889.0,1658.0,0.44330518697225574,1901.0,1911.0,11.0,5.909090909090909
mcbridi01,161.0,85.0,252.0,0.6388888888888888,1871.0,1875.0,5.0,2.4
mcbrige01,80.0,73.0,154.0,0.5194805194805194,1921.0,1921.0,1.0,4.0
mccalja99,66.0,87.0,153.0,0.43137254901960786,1927.0,1927.0,1.0,6.0
mccarjo99,2125.0,1333.0,3487.0,0.6094063665041582,1926.0,1950.0,24.0,2.0833333333333335
mccarto01,15.0,12.0,27.0,0.5555555555555556,1890.0,1890.0,2.0,3.0
mcclell01,499.0,607.0,1106.0,0.4511754068716094,2001.0,2015.0,7.0,4.571428571428571
mcclojo99,190.0,417.0,615.0,0.3089430894308943,1895.0,1908.0,5.0,9.4
mccorji01,74.0,96.0,171.0,0.4327485380116959,1879.0,1882.0,3.0,4.666666666666667
mcewijo01,2.0,2.0,4.0,0.5,2018.0,2018.0,1.0,4.0
mcgahme99,123.0,173.0,297.0,0.41414141414141414,1962.0,1965.0,3.0,8.666666666666666
mcgeami01,46.0,41.0,90.0,0.5111111111111111,1875.0,1881.0,3.0,4.666666666666667
mcgrajo01,2763.0,1948.0,4769.0,0.5793667435521074,1899.0,1932.0,36.0,2.7777777777777777
mcguide01,210.0,287.0,516.0,0.4069767441860465,1898.0,1911.0,6.0,6.166666666666667
mcgunbi01,327.0,248.0,586.0,0.5580204778156996,1888.0,1896.0,5.0,4.8
mcinnst01,51.0,103.0,155.0,0.32903225806451614,1927.0,1927.0,1.0,8.0
mckecbi01,1896.0,1723.0,3647.0,0.5198793528927886,1915.0,1946.0,25.0,3.96
mckeoja99,1051.0,990.0,2042.0,0.5146914789422136,1973.0,2011.0,16.0,3.5
mckinal01,6.0,32.0,39.0,0.15384615384615385,1885.0,1885.0,1.0,8.0
mcknide99,4.0,8.0,12.0,0.3333333333333333,1884.0,1884.0,1.0,10.0
mclarjo99,70.0,89.0,159.0,0.44025157232704404,2007.0,2011.0,3.0,3.0
mcmange99,34.0,34.0,68.0,0.5,1876.0,1877.0,2.0,3.0
mcmanma01,95.0,153.0,248.0,0.38306451612903225,1932.0,1933.0,2.0,7.5
mcmilro01,27.0,28.0,55.0,0.4909090909090909,1972.0,1975.0,2.0,4.5
mcnamjo99,1160.0,1233.0,2395.0,0.48434237995824636,1969.0,1996.0,19.0,3.6842105263157894
mcphebi01,79.0,124.0,207.0,0.38164251207729466,1901.0,1902.0,2.0,6.0
mcraeha01,399.0,473.0,872.0,0.45756880733944955,1991.0,2002.0,6.0,4.5
mcveyca01,91.0,64.0,157.0,0.5796178343949044,1873.0,1879.0,3.0,3.3333333333333335
melesa01,524.0,436.0,963.0,0.5441329179646937,1961.0,1967.0,8.0,3.75
melilsk01,2.0,7.0,10.0,0.2,1938.0,1938.0,1.0,7.0
melvibo01,1224.0,1172.0,2396.0,0.5108514190317195,2003.0,2019.0,16.0,2.875
merrist99,120.0,155.0,275.0,0.43636363636363634,1990.0,1991.0,2.0,6.0
metroch01,62.0,102.0,164.0,0.3780487804878049,1962.0,1970.0,2.0,6.5
meyerbi01,317.0,452.0,774.0,0.4095607235142119,1948.0,1952.0,5.0,6.6
michage01,206.0,200.0,406.0,0.5073891625615764,1981.0,1987.0,4.0,4.25
milancl01,69.0,85.0,154.0,0.44805194805194803,1922.0,1922.0,1.0,6.0
mileyda99,125.0,164.0,289.0,0.43252595155709345,2003.0,2005.0,3.0,5.0
milledo01,56.0,76.0,133.0,0.42105263157894735,1894.0,1894.0,1.0,9.0
millejo01,0.0,11.0,11.0,0.0,1872.0,1872.0,1.0,11.0
millera99,266.0,297.0,563.0,0.4724689165186501,1985.0,1999.0,4.0,4.5
millsbr01,171.0,274.0,445.0,0.3842696629213483,2010.0,2012.0,3.0,5.333333333333333
millsbu01,4.0,4.0,8.0,0.5,1953.0,1953.0,1.0,6.0
millsev01,8.0,6.0,17.0,0.47058823529411764,1872.0,1872.0,1.0,2.0
mitchfr01,494.0,543.0,1044.0,0.4731800766283525,1917.0,1923.0,7.0,4.857142857142857
mizerjo01,5.0,8.0,13.0,0.38461538461538464,2002.0,2002.0,1.0,4.0
molitpa01,305.0,343.0,648.0,0.470679012345679,2015.0,2018.0,4.0,2.75
montoch01,67.0,95.0,162.0,0.41358024691358025,2019.0,2019.0,1.0,4.0
mooreja01,163.0,190.0,353.0,0.46175637393767704,1984.0,1986.0,3.0,4.0
moorete01,35.0,42.0,77.0,0.45454545454545453,1954.0,1954.0,1.0,4.0
moranpa01,748.0,586.0,1344.0,0.5565476190476191,1915.0,1923.0,9.0,2.7777777777777777
morgajo01,301.0,262.0,563.0,0.5346358792184724,1988.0,1991.0,4.0,2.0
moriage02,150.0,157.0,310.0,0.4838709677419355,1927.0,1928.0,2.0,5.0
morrijo01,348.0,334.0,696.0,0.5,1882.0,1889.0,8.0,4.25
mortoch01,121.0,153.0,282.0,0.42907801418439717,1884.0,1890.0,3.0,6.0
mosesfe99,12.0,30.0,46.0,0.2608695652173913,1884.0,1884.0,1.0,10.0
mossle01,39.0,50.0,89.0,0.43820224719101125,1968.0,1979.0,3.0,7.0
murnati01,58.0,51.0,111.0,0.5225225225225225,1884.0,1884.0,1.0,5.0
murphpa99,42.0,54.0,96.0,0.4375,2015.0,2015.0,1.0,4.0
murrabi99,240.0,214.0,458.0,0.5240174672489083,1907.0,1909.0,3.0,4.0
murtada01,1115.0,950.0,2068.0,0.5391682785299806,1957.0,1976.0,15.0,3.533333333333333
muserto01,317.0,431.0,748.0,0.42379679144385024,1997.0,2002.0,6.0,4.166666666666667
mutriji99,658.0,419.0,1114.0,0.5906642728904847,1883.0,1891.0,9.0,2.7777777777777777
myattge01,20.0,35.0,55.0,0.36363636363636365,1968.0,1969.0,2.0,6.0
myershe01,19.0,54.0,74.0,0.25675675675675674,1882.0,1882.0,1.0,6.0
narroje01,291.0,342.0,634.0,0.4589905362776025,2001.0,2018.0,6.0,4.166666666666667
nashbi01,62.0,68.0,130.0,0.47692307692307695,1896.0,1896.0,1.0,8.0
neunjo01,125.0,143.0,268.0,0.4664179104477612,1946.0,1948.0,3.0,5.0
newmaje01,2.0,8.0,10.0,0.2,1986.0,1986.0,1.0,3.0
nichoki01,80.0,88.0,169.0,0.47337278106508873,1904.0,1905.0,2.0,5.5
nicolhu01,8.0,32.0,40.0,0.2,1897.0,1897.0,1.0,12.0
nixonru01,231.0,347.0,579.0,0.39896373056994816,1982.0,1990.0,5.0,6.0
normabi01,58.0,64.0,122.0,0.47540983606557374,1958.0,1959.0,2.0,4.5
oakesre01,147.0,145.0,299.0,0.4916387959866221,1914.0,1915.0,2.0,5.0
oatesjo01,797.0,746.0,1544.0,0.5161917098445595,1991.0,2001.0,11.0,2.8181818181818183
oconnja01,47.0,107.0,158.0,0.2974683544303797,1910.0,1910.0,1.0,8.0
odayha01,153.0,154.0,311.0,0.4919614147909968,1912.0,1914.0,2.0,4.0
ofarrbo01,122.0,121.0,244.0,0.5,1927.0,1934.0,2.0,5.0
olearda01,20.0,15.0,35.0,0.5714285714285714,1884.0,1884.0,1.0,3.0
oneilst01,1040.0,821.0,1879.0,0.5534858967535924,1935.0,1954.0,14.0,3.357142857142857
onsloja01,71.0,113.0,185.0,0.3837837837837838,1949.0,1950.0,2.0,6.0
orourji01,246.0,258.0,510.0,0.4823529411764706,1881.0,1893.0,5.0,5.2
orrda01,3.0,5.0,8.0,0.375,1887.0,1887.0,1.0,7.0
ottme01,464.0,530.0,1004.0,0.46215139442231074,1942.0,1948.0,7.0,5.428571428571429
owenspa99,161.0,158.0,319.0,0.5047021943573667,1972.0,1984.0,3.0,3.6666666666666665
ozarkda99,618.0,542.0,1161.0,0.5322997416020672,1973.0,1984.0,8.0,3.0
paborch01,13.0,64.0,77.0,0.16883116883116883,1871.0,1875.0,3.0,9.333333333333334
parkesa01,5.0,7.0,12.0,0.4166666666666667,1967.0,1972.0,2.0,6.0
parksbi01,1.0,7.0,8.0,0.125,1875.0,1875.0,1.0,10.0
parrila01,82.0,104.0,186.0,0.44086021505376344,1998.0,1999.0,2.0,4.0
pearcdi01,49.0,35.0,88.0,0.5568181818181818,1872.0,1875.0,2.0,3.5
peckiro01,500.0,491.0,995.0,0.5025125628140703,1914.0,1941.0,8.0,4.625
pedrial01,22.0,61.0,83.0,0.26506024096385544,2004.0,2004.0,1.0,5.0
penato01,198.0,285.0,483.0,0.40993788819875776,2002.0,2005.0,4.0,4.25
perezto01,74.0,84.0,158.0,0.46835443037974683,1993.0,2001.0,2.0,4.5
perkicy01,6.0,9.0,15.0,0.4,1937.0,1937.0,1.0,2.0
perlosa01,122.0,164.0,286.0,0.42657342657342656,2005.0,2007.0,3.0,4.333333333333333
peskyjo01,147.0,179.0,326.0,0.450920245398773,1963.0,1980.0,3.0,6.333333333333333
pfefffr01,42.0,56.0,100.0,0.42,1892.0,1892.0,1.0,9.0
phelale99,11.0,30.0,45.0,0.24444444444444444,1895.0,1895.0,1.0,11.0
phillbi02,114.0,92.0,210.0,0.5428571428571428,1914.0,1915.0,2.0,3.0
phillho99,338.0,415.0,765.0,0.4418300653594771,1879.0,1889.0,8.0,5.75
phillle99,222.0,225.0,448.0,0.4955357142857143,1969.0,1971.0,3.0,3.3333333333333335
pikeli01,20.0,51.0,71.0,0.28169014084507044,1871.0,1877.0,3.0,6.333333333333333
pinielo01,1835.0,1713.0,3548.0,0.5171927846674182,1986.0,2010.0,23.0,2.8260869565217392
plummbi01,64.0,98.0,162.0,0.3950617283950617,1992.0,1992.0,1.0,7.0
popowed99,6.0,4.0,10.0,0.6,1969.0,1973.0,2.0,2.5
portebo03,110.0,190.0,300.0,0.36666666666666664,2013.0,2014.0,2.0,4.5
portema01,3.0,13.0,16.0,0.1875,1884.0,1884.0,1.0,8.0
powerpa99,134.0,143.0,286.0,0.46853146853146854,1890.0,1892.0,2.0,5.5
prattal01,51.0,59.0,111.0,0.4594594594594595,1882.0,1883.0,2.0,5.5
pricebr99,279.0,387.0,666.0,0.4189189189189189,2014.0,2018.0,5.0,4.8
priceji99,56.0,42.0,100.0,0.56,1884.0,1884.0,1.0,4.0
princto01,0.0,1.0,1.0,0.0,2019.0,2019.0,1.0,5.0
prothdo01,138.0,320.0,460.0,0.3,1939.0,1941.0,3.0,8.0
pujollu01,55.0,100.0,155.0,0.3548387096774194,2002.0,2002.0,1.0,5.0
purcebl01,13.0,68.0,82.0,0.15853658536585366,1883.0,1883.0,1.0,8.0
quademi99,95.0,104.0,199.0,0.47738693467336685,2010.0,2011.0,2.0,5.0
queenme02,4.0,1.0,5.0,0.8,1997.0,1997.0,1.0,5.0
quilifr01,280.0,287.0,568.0,0.49295774647887325,1972.0,1975.0,4.0,3.25
quinnjo02,23.0,132.0,156.0,0.14743589743589744,1895.0,1899.0,2.0,11.5
raderdo02,388.0,417.0,806.0,0.4813895781637717,1983.0,1991.0,7.0,5.142857142857143
randowi01,302.0,253.0,555.0,0.5441441441441441,2005.0,2008.0,4.0,2.25
rappve99,140.0,160.0,300.0,0.4666666666666667,1977.0,1984.0,3.0,4.333333333333333
reachal01,4.0,7.0,11.0,0.36363636363636365,1890.0,1890.0,1.0,3.0
redmomi01,155.0,208.0,363.0,0.42699724517906334,2013.0,2017.0,4.0,4.0
reganph01,71.0,73.0,144.0,0.4930555555555556,1995.0,1995.0,1.0,3.0
renteri01,272.0,371.0,643.0,0.4230171073094868,2014.0,2019.0,4.0,4.0
ricede01,75.0,80.0,155.0,0.4838709677419355,1972.0,1972.0,1.0,5.0
richada01,12.0,31.0,43.0,0.27906976744186046,1892.0,1892.0,1.0,12.0
richapa01,923.0,901.0,1837.0,0.502449646162221,1951.0,1976.0,12.0,4.5
rickebr01,597.0,664.0,1277.0,0.46750195771339076,1913.0,1925.0,10.0,5.2
riddogr99,200.0,194.0,394.0,0.5076142131979695,1990.0,1992.0,3.0,3.6666666666666665
rigglji99,726.0,904.0,1631.0,0.4451256897608829,1992.0,2018.0,13.0,4.3076923076923075
rignebi01,1239.0,1321.0,2561.0,0.48379539242483405,1956.0,1976.0,18.0,5.0
ripkeca99,68.0,101.0,169.0,0.40236686390532544,1985.0,1988.0,3.0,5.666666666666667
roberda07,393.0,257.0,650.0,0.6046153846153847,2015.0,2019.0,5.0,1.6
robinfr02,1065.0,1176.0,2242.0,0.4750223015165031,1975.0,2006.0,16.0,4.4375
robinwi01,1399.0,1398.0,2819.0,0.4962752749201845,1902.0,1931.0,19.0,4.894736842105263
robisst99,19.0,31.0,50.0,0.38,1905.0,1905.0,1.0,6.0
rodgebu01,784.0,774.0,1559.0,0.5028864656831302,1980.0,1994.0,16.0,3.75
rodried02,78.0,85.0,163.0,0.4785276073619632,2010.0,2011.0,2.0,4.0
roeniro01,342.0,331.0,673.0,0.5081723625557206,2011.0,2015.0,5.0,3.2
rogerji01,17.0,24.0,44.0,0.38636363636363635,1897.0,1897.0,1.0,11.0
rojasco01,76.0,79.0,155.0,0.49032258064516127,1988.0,1996.0,2.0,3.5
rolfere01,278.0,256.0,539.0,0.5157699443413729,1949.0,1952.0,4.0,4.75
rosemch01,7.0,8.0,15.0,0.4666666666666667,1890.0,1890.0,1.0,3.0
rosepe01,412.0,373.0,786.0,0.5241730279898219,1984.0,1989.0,7.0,2.857142857142857
rothsla01,205.0,294.0,499.0,0.41082164328657317,1998.0,2001.0,4.0,5.0
roweda01,44.0,127.0,176.0,0.25,1886.0,1888.0,2.0,7.5
roweja01,27.0,72.0,100.0,0.27,1890.0,1890.0,2.0,8.0
rowlapa99,339.0,247.0,591.0,0.5736040609137056,1915.0,1918.0,4.0,3.0
roystje01,53.0,94.0,147.0,0.36054421768707484,2002.0,2002.0,1.0,6.0
ruelmu01,59.0,95.0,154.0,0.38311688311688313,1947.0,1947.0,1.0,8.0
runnepe01,8.0,8.0,16.0,0.5,1966.0,1966.0,1.0,9.0
runneto01,68.0,81.0,149.0,0.4563758389261745,1991.0,1992.0,2.0,4.0
russebi01,173.0,149.0,322.0,0.5372670807453416,1996.0,1998.0,3.0,2.3333333333333335
russejo02,186.0,299.0,485.0,0.3835051546391753,2008.0,2010.0,3.0,6.0
ryanco01,11.0,22.0,33.0,0.3333333333333333,1975.0,1977.0,2.0,3.5
samueju01,17.0,34.0,51.0,0.3333333333333333,2010.0,2010.0,1.0,5.0
sandbry01,119.0,159.0,278.0,0.42805755395683454,2013.0,2015.0,3.0,4.666666666666667
sawyeed99,390.0,423.0,817.0,0.4773561811505508,1948.0,1960.0,8.0,5.375
scanlmi99,60.0,132.0,196.0,0.30612244897959184,1884.0,1886.0,2.0,7.5
schaebo99,6.0,12.0,18.0,0.3333333333333333,1991.0,2005.0,2.0,5.5
schalra01,102.0,125.0,228.0,0.4473684210526316,1927.0,1928.0,2.0,5.0
schefbo01,418.0,427.0,849.0,0.4923439340400471,1957.0,1963.0,6.0,5.166666666666667
schlala01,93.0,99.0,197.0,0.4720812182741117,1914.0,1915.0,2.0,5.0
schmegu99,624.0,703.0,1357.0,0.45983787767133383,1884.0,1897.0,12.0,5.75
schoere01,1041.0,955.0,1999.0,0.5207603801900951,1965.0,1990.0,14.0,3.7142857142857144
schuljo05,78.0,112.0,191.0,0.4083769633507853,1969.0,1973.0,2.0,4.5
sciosmi01,1650.0,1428.0,3078.0,0.5360623781676414,2000.0,2018.0,19.0,2.263157894736842
seleefr99,1284.0,862.0,2180.0,0.5889908256880734,1890.0,1905.0,16.0,2.9375
servasc01,321.0,327.0,648.0,0.49537037037037035,2016.0,2019.0,4.0,3.5
sewellu01,606.0,644.0,1259.0,0.4813343923749007,1941.0,1952.0,10.0,5.1
shannda01,25.0,80.0,109.0,0.22935779816513763,1889.0,1891.0,2.0,8.0
sharsbi99,238.0,216.0,466.0,0.5107296137339056,1886.0,1891.0,5.0,4.8
shawkbo01,86.0,68.0,154.0,0.5584415584415584,1930.0,1930.0,1.0,3.0
sheehto02,46.0,50.0,98.0,0.46938775510204084,1960.0,1960.0,1.0,5.0
shepala99,164.0,155.0,320.0,0.5125,1968.0,1969.0,2.0,4.5
sherrno01,76.0,71.0,147.0,0.5170068027210885,1976.0,1977.0,2.0,4.5
shettbi99,367.0,303.0,677.0,0.5420974889217134,1898.0,1902.0,5.0,4.2
shildmi99,132.0,99.0,231.0,0.5714285714285714,2018.0,2019.0,2.0,2.0
shottbu01,697.0,764.0,1469.0,0.47447243022464264,1928.0,1950.0,11.0,4.818181818181818
showabu99,1551.0,1517.0,3069.0,0.5053763440860215,1992.0,2018.0,20.0,3.1
silveke01,0.0,3.0,3.0,0.0,1967.0,1967.0,1.0,7.0
simmojo01,3.0,28.0,31.0,0.0967741935483871,1875.0,1884.0,2.0,12.0
simmole99,41.0,55.0,98.0,0.41836734693877553,1886.0,1886.0,1.0,6.0
sisledi01,121.0,94.0,215.0,0.5627906976744186,1964.0,1965.0,3.0,2.6666666666666665
sislege01,218.0,241.0,462.0,0.47186147186147187,1924.0,1926.0,3.0,4.666666666666667
skafffr01,40.0,39.0,79.0,0.5063291139240507,1966.0,1966.0,1.0,3.0
skinnbo01,93.0,123.0,216.0,0.4305555555555556,1968.0,1977.0,3.0,5.666666666666667
skinnjo01,35.0,41.0,76.0,0.4605263157894737,2002.0,2002.0,1.0,3.0
slattja01,11.0,20.0,31.0,0.3548387096774194,1928.0,1928.0,1.0,7.0
smithbi01,0.0,5.0,5.0,0.0,1873.0,1873.0,1.0,9.0
smithha03,23.0,54.0,79.0,0.2911392405063291,1909.0,1909.0,1.0,8.0
smithhe01,5.0,27.0,32.0,0.15625,1902.0,1902.0,1.0,8.0
smithma01,662.0,612.0,1279.0,0.5175918686473807,1955.0,1970.0,9.0,4.0
snitkbr99,318.0,292.0,610.0,0.521311475409836,2016.0,2019.0,4.0,2.5
snydeji02,45.0,60.0,105.0,0.42857142857142855,1988.0,1988.0,1.0,7.0
snydepo01,163.0,122.0,288.0,0.5659722222222222,1882.0,1891.0,4.0,4.25
sothoal01,2.0,6.0,8.0,0.25,1933.0,1933.0,1.0,8.0
